id_komentar,author_name,text_display,Sentimen
UgzIMc6Yd1mLBgnFm394AaABAg,Irpan,"Bisa ga semua orang didunia ini bersatu dan kompak?
Tidak ada sekat/pembatas. 
Bisa jadi covid19 ini mengajarkan bagaimana kesatuan dan arti nilai kesetaraan di bumi ini. 
Kita saling menopang dan menyokong dalam hal positif, bukan hanya menjadi beban terhadap orang yang mengorbankan segala hal demi kesembuhan dunia ini. 
Kita manusia, selalu mendukung bukan saling menjatuh kan. 

Bagi yang melihat ini, tanam kan rasa itu!
Selama kita masih dapat berfikir, berfikirlah!",0.0
Ugwx3-kIxm5OPM87ma14AaABAg,Is My Life,Bebaskan kami dari pademi .. ok terserah..,0.0
UgyXARpqD0nIcCKA28F4AaABAg,Ario Boy,Dengan metode new normal=menerapkan herd imunity... Secara tidak langsung... Perturanya plin plan.. Sayangnya tidak di perlakukan untuk masjid...,-1.0
UgyAT1WMtvxdMFhktkh4AaABAg,Cece Sigap,Buka dong mesjid kami bos jangan tempat rekreasi aja yg di bahas 'huhh si kaya yg bebas si miskin yg di cekik,-1.0
Ugw_JbDa63eP1bUIGeZ4AaABAg,raisa Riadi,ORA URUSAN SAMA SI RAJA PRANK..... TERSERAH JOKKK MAU KAU APAIN NEGERI INI.....,0.0
UgxH2C1v38ZWMZ3MRad4AaABAg,Muhammad Rofi Arrahman gaming and tutorial,Inilah awal tatanan new world order di dunia ini dengan di selimuti kata new normal...  Teman teman... Jangan mau ada di bawah pengaruh illuminati nanti...,-1.0
UgwXo3gq1KuwUaYx9ad4AaABAg,Heru Setiawan,"Iyh normal, karena penguasa dipaksa para kapital yang akan bangkrut jl PSBB dilanjutkan....",0.0
Ugz1g3c60hYJsNqRU394AaABAg,Qualitylife Young,Maaf kalo pingin bebas lakukan pcr seluruh rakyat Indonesia dan dia ngak mampu.....titik. boro boro pcr kasih jatah makan aja gluyuran selamtkan jiwa masing2,-1.0
UgxXGTzqUsC0mIm5tnp4AaABAg,Yasin Fadillah,Semoga Indonesia segera pulih dan kita dapat bekerja tentu dg protokol ketat yg lebih baik sehingga angka penularan turun. Amiin 🙏👍,0.0
UgxC0yQT-nBIsa3GOqh4AaABAg,KAng soto,"Akibat terlalu banyak pengusaha di ruang lingkup pemerintahan, akhir nya keputusan di buat lebih mementingkan pengusaha..
Mantaap jookk... 👍",-1.0
UgyydygK1KqxBq9-DB54AaABAg,Bangun Rilo,Apakah masjid bandara pelabuhan juga di buka?,0.0
UgxcTwE7Aszvl0QVFVJ4AaABAg,septi erlinda,"Positif thinking klo mau gk kena korona ikuti protocol yg ad, jangan bebal,,semua tergantung dri diri sndri ,,,",0.0
Ugz2TBwjEKUm8KkQB_l4AaABAg,barok jey,hemz... tapi saya heran...kenapa cuma di indonesia yg warga nya di larang kesana kesini..namun TKA dan WNA ..kluar masuk seakan akan tidak ada masalah... 😢😢😢...indonesia..ayolah ... pegang kata adil yg tertulis di pancasila... apa gunanya tulisan keadilan itu..jika tidak pernah adil,-1.0
Ugwnqnk7mm8aRERXhe54AaABAg,Astar Bird,NORMAL. BERSAHABAT DGN COVID .... HELLOO COVID ITU VIRUS MEMATIKAN.   KOK DIAJAK BERDAHABAT .🤣🤣🤣 KLO GW OGAH.,-1.0
UgzCSMplV2s-GVsJY5F4AaABAg,Handariyatul Masruroh,"Ora indo pada takut mati. Makanya manut protokol pemerintah aja kluar pke masker sering cuci tangan bawa hand sanitizer jaga jarak 1m sama orang. kalo terus""an psbb kalian mau ngapain di rumah aja gak ada kerjaan gak produktif ekonomi negara ambrug lu nyalahin pemerintah lagi. Serba salah emang, jd marilah ambl positifnya aja.",1.0
UgzFMvmM-MoVV-XLh3N4AaABAg,Tom's Story channel,"Pemerintah ttp salah dimata org Yg salah Dan benar dimata org benar..
Ingat Indonesia berpnduduk 270jt,
Tdk semudah apa Yg kalian triakin",0.0
UgyUQdDnMgZxJqE-9bt4AaABAg,denika kadeni,Alhamdulillah kampungku aman terkendali...kerja juga masih lancar,0.0
Ugx6LmbEjyEpkeMqTv94AaABAg,afa nin,"Harus nya dari dulu penerbangan di tutup sebelum terjadi di indonesia jadi tidak ada virus,kurang tegas pemerintah nya dampak nya masyarakat kasihan bagi yg kyk kita kurang mampu, sudah makin hari makin bertambah cba klw sehari yg sembuh banyk dan tidak nambh trus tapi itu hnya berandai andai",-1.0
UgykTJ0qIPlcgA5WcTF4AaABAg,Daily Days,"Kesiapan tatanan baru, hadeh
Gak yakin saya, kemarin baru ada virusnya aja disepelekan, pemerintah gak segera bertindak, rakyat kasih masukan malah diledekin, minum jamu makan nasi kucing, dah lah terserah",0.0
UgzmiFNtqCxx3zL5Tqd4AaABAg,wong kudus,Oh kirain jurus pamungkas basmi virus. Hati hati loh ya.. bela2in ekonomi naik . Ekonomi nya siapa??,-1.0
UgyOL3GCO_Pq0gafDC14AaABAg,Shafira Akhiria,Pikirin dulu test covid massal yang menjangkau semua lapisan masyarakat bisa gasi?,-1.0
Ugx7wzoBKtT-I7JwAht4AaABAg,Mimin Mintarsih,"Dicoba, tanpa dicoba kita nggak tahu hasilnya tentu dengan SOP yang jelas dan ditaati. Perekonomian harus tetap berjalan , saya dukung kebijakan pemerintah.",1.0
UgxKen6mf9owxMP4h9F4AaABAg,me_ irah,"""Saya tahu cara membangkitkan kembali ekonomi yg mati...
Tapi saya tidak tahu cara membangkitkan kembali orang yg mati..""


Salute to



Mr. President



Republic of Ghana",-1.0
Ugy7aX566X5x5BGKpNB4AaABAg,Asma Dani,"Kebiasaan NDHABLEK hendaklah dihilangkan!
Saling menjaga dan saling menyayangi diri kita dan diri orang lain...mulai diri kita masing2....
Yuk kita sadar diri......!!!!!!",0.0
Ugx8tPs0gghAOKIrOep4AaABAg,harry satria azza,"Ngakak....... dgn kim jong wie....  
Sum pah new up normal..... kebijaknnya lucu2 bin konyol.",-1.0
UgwdMS2P6H7_747M4qR4AaABAg,Feby Setiawan,Knp ga mendata kampung/daerah y ga ada corona bebas melakukan aktivitas dan y ada kasus wajib ttp/lockdown.kan gampang. Dan presiden ngomongnya kaya new world order ya hadeee sepertinya memang inilah y diinginkan merubah tatanan baru dunia.,-1.0
UgwuQkfAxesr5PWku5d4AaABAg,Vandi Handika,Bom waktu akan meledak sebentar lg. New normal apaan penambahan yg terjangkit makin hari makin bnyak,-1.0
UgyYyf3zIqkODILN6Cp4AaABAg,Muhammad Semman,Kek gini nih negara kalo dipimpin orang orang bodoh,-1.0
UgxxhYGZLCb83zH8jcZ4AaABAg,ग०Jack's०ग,"Semoga kehidupan ini berjalan kayak dulu lagi, udah menderita banget selama ini gak ada pemasukan . Kerja di liburkan, mau kemana2 gak bisa, susah pokoknya 😞😟😕🙁",1.0
UgwVM2xVuFM4-3VUXLN4AaABAg,Massimiliano Allegri,Ngutang buat infrastruktur bisa..ngutang buat keselamatan Rakyatnya ga bisa apa? Apa kabarnya uang rakyat yg konon ada 11 Triliun di kantong bapak..,0.0
UgxbmyFSLyAJDpP30854AaABAg,Fandi Oi,Seriusss ?! Judul nya selmatkan ekonomi ? Bgmn dgn kesehatan para warga ?!!!!,-1.0
UgwO6FtWQzDSuV2WffF4AaABAg,RAGIL PANGESTU,"mantab presiden ku ,, semoga covid cepat berlalu dari indonesia ,, saudi arabia sebentar lg kembali normal KARENA rakyatnya tertib dan disiplin setiap hari mengikuti protokol kesehatan kerajaan",1.0
Ugw7J4IFbLjx8Go7-aR4AaABAg,adi jaya,"Hidup didunia mah  diakui atau tidak yang kuat yang bertahan,,,terserahlah",0.0
UgyEfjLMdJuk9siii6Z4AaABAg,Yuli Tary,"Jika di mall2 lebih aman dr civid,maka arahkn juga untuk bribadah di mall jika begitu boos",-1.0
UgwhZbBhFLfducDNCy54AaABAg,chandra asmul creator,kita berpasrah dan berusaha kepada sang maha pencipta seluruh umat manusia...,0.0
UgyE3giRPauzf8PKa8R4AaABAg,utari budiningtias,"Suruh di rumah aja .. ga bisa
Di larang mudik... dilanggar
Suruh disiplin ...  makin jadi 

Di biarin aja ... tapi harus ikuti aturan  ... mungkinkah ini yg terbaik .... ???

Senjatanya .... jaga jarak , cuci tangan & pake masker",0.0
Ugzi320VrQHfuhf5opt4AaABAg,This is Anne,"Menuju hi..

Ingat pak, org indo bnyk ga jujur. Di lapangan aja, pasien positif melarikan diri.
Pasien berbohong ke tim medis. 
Pasien positif, pdp, odp aja pada berkeliaran. Apa mau 1 indo berinfeksi? Yang ada ga akan ada negara manapun yang mau berinvestasi di indo ( ini pemikiran jangka panjangnya ). Kalo hanya mikirin jangka pendek dengan kata2 asal rakyat senang ya new normal life fiktif ini, senang cuma 1-2mg terus ya membludakk..

Barus dibabat tuntas , baru new normal life. Kalo belum dibabat tuntas ya seperti gali lubang tutup lubang. 

Negara lain mau melonggarkan lockdown dan new normal, karena sudah mulai bisa mengatasi. Perang dulu baru mendapatkan hasil. 

Nah indo? Belum mengatasi tapi mau new normal life 😪 seperti mau lepas tangan dan menuju hi berarrk bnyk yang akan berguguran. Masalahnya apakah sistem kesehatan di indo memadahi? Negara lain yang ada uang dan kesehatan bagus aja engga bisa mengatasi hi.. apalagi indonesia?? 

Hi bisa dijalankan apabila sudah ada vaksinnya, vaksin corona aja belum ada.",-1.0
UgyB7UhQfm8jeuavHVJ4AaABAg,Maulida 99,Berdoalah dan istigfarlah mohon pada Allah ..semoga bener bener ilang covid 19…..Aamiin,0.0
UgwbLYP_O3PVVhzU-NN4AaABAg,ANDTO ARIZONA,"New Normal Itu untuk wilayah mana ? Tolong beritanya diperjelas 
Jatim Kurvanya masih naik turun",-1.0
UgypAwET0Cp8l7njY_d4AaABAg,Hamed Mannan,"Bukan new normal tapi diatas normal
Kasihan para medis 😔",-1.0
Ugw7YR8jER-Xf_sQa_V4AaABAg,Agus Chandra,Terserah kali ini sunggu aku tak peduli. Ku tak sanggup lagi jalanai kisah dengannn mu ~terserah~ glendfredly,0.0
Ugx9k6B3wyz5ewgye_N4AaABAg,Ayo Ngguyu,"Terserah pemerintahan sampean sajalah pak Wi
Saya cuma kasihan dan mengasihani kaum medis yang nggak bisa lari dari tanggung jawabnya buat ngurusin korban2 korona 😟",0.0
UgyffUcXnmn-eQmxDHV4AaABAg,Editor 29,"Jangan takut, rubah aja kebiasaan hidup lebih jaga kebersihan, sering cuci tangan wajib pakai masker insyaallah aman yang penting sudah usaha.",1.0
UgxHKh-V3BVa0CIulrZ4AaABAg,Net World,Indonesia luas pak tolong di cek provinsi laen jg pak. Wlpun saya tau bapak ga bakal punya waktu untuk mengecek semua. Tapi tolong daerah yang pelosok juga di cek pak.,0.0
UgySuZz4oV_Cpc54ISt4AaABAg,Herlanda Iman,korban phk akan tagih pertanggung jawaban di akhirat kelak utk pemimpin negri ini,0.0
UgxqEaWvHnFvdGSifGt4AaABAg,agung karunia putra,"Paling paling orang yang ke mall yang punya gaji bulanan pak, harus nya bpk memikirkan buruh yang terkena phk dan raktat kecil hilang usaha akibat stay home 3 bulan ini",0.0
UgzkWt_JpsHqNrc0jfh4AaABAg,Novenditya Channel,"Apa sih New Normal ? Kok info dari media cuma new normal new normal doank....tapi penjelasan tentang definisi new normal gak di masuk kan ??? 

Tolong donk di ikut sertakan penjelasan tentang NEW NORMAL ! Supaya semua masyarakat bisa paham ! Bukan bikin simpang siur kabar....",0.0
Ugz2yYjvqOo_0bICFjl4AaABAg,Rosyid Maulana,"Apakah ini cara untuk mengurangi 10% jumlah penduduk Indonesia, tinggal hitung aja jumlah penduduk kita sekarang berapa ratus juta, berarti yg MATI kisaran puluhan juta.

Seleksi alam bilang BOSS",-1.0
Ugyt9QpjpCee6fNgus94AaABAg,i Gg,Jangan nge prank rakyat lagi yang penting.,-1.0
Ugz6d_L8lPVONxKP-7V4AaABAg,Alquinbee Channel,"Heraan seheran2nya..korban positif bertambah terus,tapi malah mau ""new normal"",yg ini aja belom kelar,udh mau buka lembaran baru aja...Ya Allah lindungilah kami",-1.0
UgwZ_EYgDh2cZDcUhrd4AaABAg,faris ramadhan,"New normal boleh2 aja tapi gk sekarang pak jokowi kan bapak tau kurva penularannya masih tinggi, kecuali kalo kurva nya udah landai atau udah turun baru bisa diterapin untuk new normal. Kebanyakan utang sih...jadi nya ngebet mau naikin ekonomi 🤪🤪🤪",-1.0
Ugy0LogXXo2NqkPSB0t4AaABAg,vino gabriel,"Setuju sih gw mending di bikin new normal, klo nunggu covid ilang mah gk bkln ilang"", vaksin nya aja normalnya di buat untuk publik minimal 10thn itu pun paling produksi terbatas",1.0
Ugw8QONdZjhmx5SXm554AaABAg,Iqbal Maulana,"""TnI PolRi aKaN dIkeRaHKan SElaMa TaTaNan BaRu""

Yang jaga perbatasan kota selama PSBB aja pada MOLOR, gimana mau jaga semua orang supaya tertib tatanan baru!!??",-1.0
Ugy5Pyk1pNj-RRwMwzd4AaABAg,Bang Iyan,Pasti paramedis dan perawat rs pada tepuk tangan dah. . .,0.0
Ugx6pC4qzqsjgvrtCQp4AaABAg,cerita sizoya,"Bantuan tak tepat sasaran
Pns : normal
Buruh : tau sendirilah",0.0
Ugzu45cVTlrr1lJduhl4AaABAg,Agus Setiawan,"saya dukung pemerintah..
lanjutkan...!!!",1.0
UgzsGzRqvUi_Tjj4Sgt4AaABAg,Indy,"Ngapain juga ke mall ndak ada uang, enakan juga di rumah, kesana sama aja buang duit plus cari mati👍🏻",-1.0
Ugx5HK0PHcg1P6caBWh4AaABAg,Lest Gult,"Pas dihisab nanti gw tagih semua janji lo sebagai pemimpin dan kebijakan lo,semua org sengsara dan kamu pemimpin masih bisa makan enak,betapa dahsyatnya nanti kau menanggung semua ini di padang mahsyar",-1.0
Ugzsa8dwgqVOjqR4l5p4AaABAg,Abang Modar krn Jihader,Mundurlah jokk..Jgn takut mundur dgn hormat..,-1.0
UgzeHbbEqUnFTkKrxY14AaABAg,Wahyu Firmansyah,gue mau gaji gw kembali normal..selebihnya gw mau kerja dan balik kerja ke kosan..gitu2  aja selama corona ini ada.. plisss idup d jakrta tu mahal.. 😭,1.0
UgxkDnoMz704kASI-Jh4AaABAg,generasi baru,"surve kebijakan
Yang setuju hidup normal lagi Link
Yg setuju psbb lanjut komen",0.0
UgzC9rVpsV78KTlkZIR4AaABAg,Teglek tekil,"Sekarang gw menyesal 2 bulan dirumah aja dan lebaran gak mudik,,, kalo saratnya cuma pake masker aja 😂,, 
Covid semakin bergerak bebas wkwkwk",0.0
UgxBpG1pz5KMfBicjoN4AaABAg,Soca Hardiyanto,"Dia yg kelilit utang, orang lain yg sengsara",0.0
Ugyo2lH-ctLOukjjnYh4AaABAg,dhashone palanna,"Belajar menerima dan berdamai dengan kenyataan, herd immunity...",1.0
Ugxy3f0n6uGkkxXRf3N4AaABAg,Kreasi Dapurku,"Di negara saudi juga perlahan lahan akan membuka lockdown,masjid akan di buka lagi,maal,pasar supermarket dan bahkan sekolah",1.0
UgwjbrijQUVnYeXgUgZ4AaABAg,diyo fernando,"Jagan cuman jakarta jawa timur juga harus..orangx nya susah di atur.rata"" perakat desa nya gak mau tau.bantuan blt juga gak merata.tolong pak jokowi minta gubenur jawa timur lebih perhatian sama warga nya.",1.0
Ugwmxl27QAAGSPatyyN4AaABAg,ilham ohgi,"Mungkin new normal bisa diterapkan oleh pemerintah daerah yang memiliki tingkat pertumbuhan kasus yang kecil seperti Bali dan daerah lainnya, dan kurang cocok untuk daerah dgn pertumbuhan kasus yg tinggi .",1.0
UgykDdpO6cI5OVgrYDt4AaABAg,Ujang Samsani,Ucapkan salam dong... Sesuai salam sesuai dng agama agama yg dibolehkan....dan sebutkan tertuju pada siapa program itu... Rakyat indonesia? Walaupun kita tahu pasti itu untuk rakyat indonesia... Krn di negara ini sudah ada rakyat dari negara lain yg berbondong bondong masuk ke negara ini utk bekerja bahkan bermukim...dan mungkin kelak jadi warga negara Indonesia...maaf,-1.0
UgzjB0LJnO_UXnXI6Vl4AaABAg,Wanz Takeba,"Sebentar lagi Tim medis mengikbarkan bnedera Putih... 

Menyerah 🙄",-1.0
UgzWjb7tAog60KLA7Fp4AaABAg,Light Yagami was here,"sebagian dari kalian sendiri kan emang udah ngeyel. 
akhirnya propaganda pemerintah pusat ""jangan takut korona"" kalian lahap, 
abis itu kalian saling tunjuk untuk  untuk cari2 alasan untuk kalian bisa keluyuran ntah di pasar, di mall, & tetep ngotot berjamaah di mesjid. padahal mungkin pelakunya keluarga2 kalian juga.
saat PSBB 60% doang  warga JKT yg tetep di rumah, 40% sisanya kagak mau diatur, berasa jagoan, padahal sebagian kecil  dari 40% mungkin takdirnya mati dikarenakan corona, jika seandainya 60% yg tetap di rumah memutuskan ikut keluar.",-1.0
UgyGQ6KTxrVrXISotxl4AaABAg,Rusman AN,iya sing due duit mah .kita mah wong ndeso,1.0
UgxFDGMX0T0tDgC9orh4AaABAg,NURUL WATONI,"tatanan baru..... seperti scenario 

ujung2nya mencegah ibadah umat islam. dan tetap membuka mall2, toko2, skolah ditutup, 

maksudnya apa sih

?",-1.0
UgyPtpME-_7jgfO7F6R4AaABAg,Ekhi Kaiko,"Ini kebijakan apaan ??
Massa New Normal di berlakukan saat2 Indonesia belum sembuh total. Ini kebijakan, sama halnya dgn pemerintah mengangkat bendera putih alias menyerah diri dgn Covid 19.",-1.0
UgyW0eJcOxHsEzyHkgp4AaABAg,Mas Won,"Mantap pak president, begini lebih baik, I like it bet dah pokok nya.🤓",1.0
UgwK2jeJlSB2ERyt-1h4AaABAg,Erik Setiawan,"Pada sok bener lu semua yg comment
Di psbb , jokowi salah
Di new normal , jokowi jg salah
Asal lu tau beliau jg dilema
Kl di psbb terus""an , mau ampe kapan justru malah makin hancur perekonomian indonesia
Phk jaa uda banyak
Trus yg teriak"" minta psbb disudahi agar semua bisa bekerja lagi agar ada pemasukan yaa dari masyarakat yang bekerja salah satunya gw
Nah kalo yg comment sok bener brarti lu pada penggangguran jadi di psbb salah & di new normal jg salah , paling bener lu doank sich
Asal lu tau gw yg dirumahkan 3bulan ude abis""an & gw paling berharap psbb disudahi agar gw bisa kerja lagi & dapat pemasukan lagi
Pada sok banyak cingcong lu , kalo lu diposisi presiden jg gak bisa apa"" lu",1.0
Ugyf-JjPGEnr5Ux0i8B4AaABAg,Ari Pendawa,Terlalu banyak peraturannn...tp yg ngikutin ga ada...mau dibikin 1000 peraturan jg tergantung SDM ny itu sendiri..,-1.0
UgxlpUgB5fioqHNd2w14AaABAg,Tiara Yadinama,"Bagulah Pak,daripada di abikin peraturan begini begitu,tp rakyat tidak mematuhi🙏",1.0
UgwQdTA5VZXLxvAVZZh4AaABAg,BHIYAN NURMANSYAH OFFICIAL,"Saya setuju pak ...
Bukan yang kuat bukan dia yang bertahan 
Tp kesehatan No satu 
Kesehatan di perketat lagi 
Biar rakyat di siplin nya di perketat lagi 
Kalau kaya gini terus perekonomian akan turun terus 
Pasang alat pengukur suhu di setiap keramaian 
Dan wajib pake masker setiap keluar rumah 
Contoh seperti negara Taiwan ..
Yang sukses menangani covid 
Yang berturut” dalam 1 bulan lebih 0 zero kasus 🙏🏻🙏🏻🙏🏻
Semoga Indonesia bisa",1.0
UgxX7H3zzTwRQJ7um354AaABAg,Spirit Morning,"Saraf,... Demi ekonomi, demi kaum kapitalis mereka korbankan rakyat",-1.0
UgxXi5pB8UtYUu6NlCd4AaABAg,The Sun,"Baguslah mending kayak gini mengubah peradaban sekalian. dari pada lockdown ga lockdown, aktivitas ga aktivitas malah PSBB ga jelas",1.0
UgwOeqMwOR3EpdEn-4t4AaABAg,Tamrinez gauloisez,"Alhamdulillah sudah new normal, 
Otw pulkam dulu ahh cari zona aman dari virus Mulud 😁😁😁",1.0
UgylzPOerj1P1DU6qK54AaABAg,turochmat turochmat,apakah TNI DAN POLRI di pertugaskan untuk melawan rakyat dan melindungi WNA China di Morowali,-1.0
UgyLxmXQH4nTx7TKJJl4AaABAg,Si sep,Yang menyarankan mall dibuka pengen naik jabatan doang.,-1.0
UgyHyl_xW5uXRnMB75h4AaABAg,Rizky Rizky,"Yg takut dgn Corona mending dirumah aja,... TV one juga karyawannya semua dirumah aja gak usah berpergian/ kekantor kalu takut Corona enakkan??",-1.0
UgwTJAcXeKo18Fdgxcp4AaABAg,Embah Iqbal,Se777 Pak dhe klo yang gk mu di siplin di kena in sangsi seperti negara lain conto ditaiwan karena rakyatnua Mau di siplin dan patuh semoga ajh negara ku cepat terbebasa Dari yang sekarang lgi,1.0
UgxWk10Gzc4_CY5iAhF4AaABAg,Afkaar Bara,Tidak ada  yg sulit untuk warga negara hanya cukup berprilaku Islami maka semuanya akan lancar hidup berdampingan dengan covid19.,1.0
UgwrG-I_dgqTEk6kWHh4AaABAg,SIDOEL Carlo,"Kita tunggu episode selanjutnya,, akan kmbali ke jaman kerajaan aja ahhh yok ayok yokk",0.0
UgwHFTy603HIYYfLzaB4AaABAg,Munawar Cholil,"Ngomong apasih pakde 😂😂🤦🤦🤦
Please pakde pimpin kami dgn kecerdasan dan kejujuran sejak awal .. EMOSI 😠😠😠",-1.0
Ugw_fAePaNLVokjEScN4AaABAg,aditya narendra,Masyarakat indonesia disiplin? Ketawa aja deh,-1.0
UgwpYuBdYxpI_u0qTNV4AaABAg,Eduardo Edulan,"Proven maasive test, tracking and tracing, graphic turun baru la new normal. Jgn sampai kyk Amerika nanti, kasian rakyat yg lemah dikorbankan...",-1.0
Ugwi9cLezjGwxDhkyPd4AaABAg,TheYudhtube,"Saya benar2 ucapkan terimakasih untuk tenaga kesehatan, polri, tni, pol pp dan relawan sosial yang sudah kerja nyata telah mengerahkan tenaga dan pikirannya 24 jam. Bukan oknum yg cm bs ngecuis plin plan, pencitraan dan hanya bs kerja kalo ada uang gk pake ide gagasan. Semangat!",0.0
UgyQwyROxHdiNM95tih4AaABAg,Maia Fitria,Kami se provinsi mengucapkan..terserah... bodo amaaaat...,0.0
UgyKWaHoBC_hroMGYEh4AaABAg,x,"Menurut hemat sy,jgn dulu di terapkan skg era normal karena masih TINGGI tingkat positif kecuali klo udah menurun drastis...kasian orang kecil kaya sy gak punya uang tuk membeli sembako sehari hari,enak klo orang kaya byk uang mah gak khawatirkan gak punya sembako..walaupun kaya gini sebagai warga yg baik,sy ikut aturan pemerintah aza semoga ini jalan terbaik dan maslahat dan semoga allah swt cepet mengangkat kembali semua penyakit di NKRI ini terutamanya penyakit covid 19 ini,,aamiiin yaa allah",-1.0
UgxZQ3Chqo3uEg6-0Wl4AaABAg,Ajjak Muhta,"New normal,  samar kata dari herd imunity",0.0
UgybH264Th4a7mlpkFR4AaABAg,Alfian Rayz25,"Jangan pada ngeluh petugas medis, ingat sumpahmu untuk kemanusiaan.

""Meski digajih besar nyawa Taruhan Boss""
Memang pekerja lain setiap hr apa jg tdk bertaruh nyawa! apalagi pekerja yang di jalan-jalan. 
""Stop ngeluh kalau mau ibadahmu Berkah cukup ikhlas dan syukuri""",1.0
UgxIW-jcmyIEJTDWyN14AaABAg,Yolanda bebe,"Selalu terlambat , udah banyak korban baru bikin tatanan. Kemerin kebijaksanaaanya tarik ulur.  Pengin ketawa lihat orang aneh ini.",-1.0
UgxRQcPxjNUJ85JAy4J4AaABAg,Gitt Soemargo,Mencla-mencle lembek gk jelas kebijakan gk karuan.. presiden gk punya leadership..,-1.0
UgxcxQN1vMwMUMphr9Z4AaABAg,Kopana didik harianto,Sudah saya prediksi sebelumnya. Kalo covid gak  selesai2 akhirnya berlaku hukum alam siapa yg kuat dia yg menang.  Karna pemerintah sdh mengeluarkan uang banyak hasilnya tdk maksimal.,1.0
UgwJ-UDfLLauZmffkXB4AaABAg,Rully saputra,"Andaikan dlu jokowi sblm covid msuk indonesia menutup bandara dll,psti ruginya ga gni2 amat",0.0
UgywNJ3UhjlaWU4DQMd4AaABAg,Franciscus Xaverius Hardjanto Widjaya,Jurus pamungkas utk ekonomi....periode satu tanpa COVID19 ekonomi anjlok terus....,1.0
